,t,infection_fraction
0,0,0.20333333333333334
1,1,0.20333333333333334
2,2,0.20333333333333334
3,3,0.20333333333333334
4,4,0.20333333333333334
5,5,0.20333333333333334
6,6,0.2
7,7,0.2
8,8,0.20333333333333334
9,9,0.20666666666666667
10,10,0.21333333333333335
11,11,0.21333333333333335
12,12,0.21666666666666667
13,13,0.22
14,14,0.22333333333333333
15,15,0.22666666666666666
16,16,0.23333333333333334
17,17,0.21
18,18,0.15333333333333332
19,19,0.07
20,20,0.056666666666666664
21,21,0.06666666666666667
22,22,0.07333333333333333
23,23,0.07333333333333333
24,24,0.08333333333333333
25,25,0.08666666666666667
26,26,0.09
27,27,0.08333333333333333
28,28,0.07666666666666666
29,29,0.07666666666666666
30,30,0.08
31,31,0.08333333333333333
32,32,0.08333333333333333
33,33,0.08666666666666667
34,34,0.08
35,35,0.07666666666666666
36,36,0.08666666666666667
37,37,0.1
38,38,0.09666666666666666
39,39,0.09666666666666666
40,40,0.09666666666666666
41,41,0.10333333333333333
42,42,0.11
43,43,0.11
44,44,0.10666666666666667
45,45,0.11
46,46,0.11666666666666667
47,47,0.12333333333333334
48,48,0.12666666666666668
49,49,0.12
50,50,0.12666666666666668
51,51,0.13
52,52,0.13
53,53,0.13666666666666666
54,54,0.14
55,55,0.13666666666666666
56,56,0.14
57,57,0.14333333333333334
58,58,0.13666666666666666
59,59,0.13
60,60,0.13666666666666666
61,61,0.13333333333333333
62,62,0.13
63,63,0.12333333333333334
64,64,0.12666666666666668
65,65,0.13333333333333333
66,66,0.13
67,67,0.13333333333333333
68,68,0.14
69,69,0.14
70,70,0.14333333333333334
71,71,0.14666666666666667
72,72,0.13666666666666666
73,73,0.13333333333333333
74,74,0.13666666666666666
75,75,0.14
76,76,0.13666666666666666
77,77,0.14
78,78,0.13333333333333333
79,79,0.13
80,80,0.14666666666666667
81,81,0.14333333333333334
82,82,0.14666666666666667
83,83,0.15
84,84,0.16333333333333333
85,85,0.16
86,86,0.16333333333333333
87,87,0.15666666666666668
88,88,0.14
89,89,0.14333333333333334
90,90,0.14
91,91,0.14
92,92,0.15333333333333332
93,93,0.15
94,94,0.14666666666666667
95,95,0.14333333333333334
96,96,0.13666666666666666
97,97,0.14333333333333334
98,98,0.14
99,99,0.13666666666666666
100,100,0.14
101,101,0.13333333333333333
102,102,0.14
103,103,0.13333333333333333
104,104,0.13
105,105,0.13333333333333333
106,106,0.13
107,107,0.13666666666666666
108,108,0.13666666666666666
109,109,0.16
110,110,0.15333333333333332
111,111,0.16333333333333333
112,112,0.15666666666666668
113,113,0.15333333333333332
114,114,0.15666666666666668
115,115,0.16
116,116,0.16
117,117,0.15666666666666668
118,118,0.16333333333333333
119,119,0.17
120,120,0.16666666666666666
121,121,0.17
122,122,0.17666666666666667
123,123,0.18333333333333332
124,124,0.18333333333333332
125,125,0.17666666666666667
126,126,0.16
127,127,0.15333333333333332
128,128,0.15333333333333332
129,129,0.16666666666666666
130,130,0.15666666666666668
131,131,0.16
132,132,0.16666666666666666
133,133,0.16666666666666666
134,134,0.17333333333333334
135,135,0.16666666666666666
136,136,0.16666666666666666
137,137,0.17666666666666667
138,138,0.15666666666666668
139,139,0.15333333333333332
140,140,0.16333333333333333
141,141,0.15666666666666668
142,142,0.16
143,143,0.15666666666666668
144,144,0.17333333333333334
145,145,0.18
146,146,0.16666666666666666
147,147,0.17666666666666667
148,148,0.18666666666666668
149,149,0.18
150,150,0.18666666666666668
151,151,0.18
152,152,0.17333333333333334
153,153,0.17666666666666667
154,154,0.17333333333333334
155,155,0.17333333333333334
156,156,0.16666666666666666
157,157,0.16666666666666666
158,158,0.15333333333333332
159,159,0.14333333333333334
160,160,0.15
161,161,0.16
162,162,0.16666666666666666
163,163,0.18
164,164,0.16
165,165,0.17
166,166,0.17
167,167,0.17666666666666667
168,168,0.18666666666666668
169,169,0.18
170,170,0.18
171,171,0.18
172,172,0.19333333333333333
173,173,0.19666666666666666
174,174,0.20666666666666667
175,175,0.21
176,176,0.20666666666666667
177,177,0.21333333333333335
178,178,0.21333333333333335
179,179,0.19666666666666666
180,180,0.19666666666666666
181,181,0.20666666666666667
182,182,0.20333333333333334
183,183,0.20333333333333334
184,184,0.19333333333333333
185,185,0.18666666666666668
186,186,0.17666666666666667
187,187,0.16666666666666666
188,188,0.17333333333333334
189,189,0.18333333333333332
190,190,0.17
191,191,0.16666666666666666
192,192,0.16666666666666666
193,193,0.15666666666666668
194,194,0.15
195,195,0.15
196,196,0.15666666666666668
197,197,0.14
198,198,0.15
199,199,0.15666666666666668
200,200,0.14666666666666667
201,201,0.14
202,202,0.14333333333333334
203,203,0.14666666666666667
204,204,0.16333333333333333
205,205,0.16666666666666666
206,206,0.17
207,207,0.16666666666666666
208,208,0.16
209,209,0.16
210,210,0.16
211,211,0.15333333333333332
212,212,0.16666666666666666
213,213,0.17
214,214,0.18
215,215,0.17333333333333334
216,216,0.17333333333333334
217,217,0.18666666666666668
218,218,0.18
219,219,0.17
220,220,0.17333333333333334
221,221,0.16666666666666666
222,222,0.16
223,223,0.15
224,224,0.13333333333333333
225,225,0.14666666666666667
226,226,0.15666666666666668
227,227,0.15333333333333332
228,228,0.15
229,229,0.16
230,230,0.16666666666666666
231,231,0.17333333333333334
232,232,0.16666666666666666
233,233,0.17
234,234,0.18
235,235,0.17333333333333334
236,236,0.18
237,237,0.17666666666666667
238,238,0.19
239,239,0.19666666666666666
240,240,0.2
241,241,0.21333333333333335
242,242,0.22
243,243,0.22333333333333333
244,244,0.22333333333333333
245,245,0.21
246,246,0.20666666666666667
247,247,0.19
248,248,0.18666666666666668
249,249,0.19333333333333333
250,250,0.20666666666666667
251,251,0.20333333333333334
252,252,0.20666666666666667
253,253,0.20666666666666667
254,254,0.20333333333333334
255,255,0.21333333333333335
256,256,0.22333333333333333
257,257,0.20666666666666667
258,258,0.19666666666666666
259,259,0.20333333333333334
260,260,0.20666666666666667
261,261,0.21
262,262,0.21333333333333335
263,263,0.21666666666666667
264,264,0.21666666666666667
265,265,0.22333333333333333
266,266,0.22333333333333333
267,267,0.21333333333333335
268,268,0.2
269,269,0.19333333333333333
270,270,0.20333333333333334
271,271,0.20666666666666667
272,272,0.20666666666666667
273,273,0.19
274,274,0.18
275,275,0.2
276,276,0.18333333333333332
277,277,0.18666666666666668
278,278,0.18333333333333332
279,279,0.17
280,280,0.17333333333333334
281,281,0.18666666666666668
282,282,0.19
283,283,0.19333333333333333
284,284,0.2
