,t,infection_fraction
0,0,0.20333333333333334
1,1,0.20333333333333334
2,2,0.20333333333333334
3,3,0.20333333333333334
4,4,0.20333333333333334
5,5,0.20333333333333334
6,6,0.20333333333333334
7,7,0.20333333333333334
8,8,0.20333333333333334
9,9,0.20666666666666667
10,10,0.20666666666666667
11,11,0.21
12,12,0.21
13,13,0.21666666666666667
14,14,0.21666666666666667
15,15,0.22
16,16,0.22333333333333333
17,17,0.19333333333333333
18,18,0.12666666666666668
19,19,0.05
20,20,0.04
21,21,0.043333333333333335
22,22,0.04666666666666667
23,23,0.05
24,24,0.05333333333333334
25,25,0.056666666666666664
26,26,0.06333333333333334
27,27,0.07
28,28,0.07333333333333333
29,29,0.07
30,30,0.07666666666666666
31,31,0.07333333333333333
32,32,0.07666666666666666
33,33,0.07
34,34,0.07
35,35,0.07
36,36,0.07333333333333333
37,37,0.07
38,38,0.07
39,39,0.07666666666666666
40,40,0.07666666666666666
41,41,0.07333333333333333
42,42,0.07333333333333333
43,43,0.07333333333333333
44,44,0.07333333333333333
45,45,0.07
46,46,0.07
47,47,0.07333333333333333
48,48,0.08333333333333333
49,49,0.08
50,50,0.08
51,51,0.09
52,52,0.09
53,53,0.08333333333333333
54,54,0.08333333333333333
55,55,0.09
56,56,0.1
57,57,0.11333333333333333
58,58,0.11
59,59,0.10666666666666667
60,60,0.11333333333333333
61,61,0.12
62,62,0.12
63,63,0.11333333333333333
64,64,0.11
65,65,0.12333333333333334
66,66,0.12333333333333334
67,67,0.11333333333333333
68,68,0.12
69,69,0.12333333333333334
70,70,0.12666666666666668
71,71,0.12333333333333334
72,72,0.12333333333333334
73,73,0.12333333333333334
74,74,0.11666666666666667
75,75,0.11666666666666667
76,76,0.12
77,77,0.12
78,78,0.11666666666666667
79,79,0.13333333333333333
80,80,0.12666666666666668
81,81,0.12
82,82,0.11666666666666667
83,83,0.11333333333333333
84,84,0.12
85,85,0.12666666666666668
86,86,0.13
87,87,0.13
88,88,0.12666666666666668
89,89,0.11666666666666667
90,90,0.12666666666666668
91,91,0.12333333333333334
92,92,0.12
93,93,0.11333333333333333
94,94,0.11333333333333333
95,95,0.11666666666666667
96,96,0.10666666666666667
97,97,0.10333333333333333
98,98,0.10333333333333333
99,99,0.10333333333333333
100,100,0.09666666666666666
101,101,0.10666666666666667
102,102,0.11
103,103,0.10333333333333333
104,104,0.09
105,105,0.09666666666666666
106,106,0.10666666666666667
107,107,0.11
108,108,0.11
109,109,0.12666666666666668
110,110,0.14
111,111,0.13
112,112,0.13
113,113,0.13666666666666666
114,114,0.14
115,115,0.14
116,116,0.13666666666666666
117,117,0.13333333333333333
118,118,0.13
119,119,0.13
120,120,0.13333333333333333
121,121,0.13333333333333333
122,122,0.13
123,123,0.14
124,124,0.14333333333333334
125,125,0.13333333333333333
126,126,0.13
127,127,0.12333333333333334
128,128,0.11666666666666667
129,129,0.11666666666666667
130,130,0.12
131,131,0.12666666666666668
132,132,0.12
133,133,0.11
134,134,0.11666666666666667
135,135,0.12666666666666668
136,136,0.13
137,137,0.13666666666666666
138,138,0.13333333333333333
139,139,0.12
140,140,0.13
141,141,0.13
142,142,0.12333333333333334
143,143,0.13
144,144,0.13666666666666666
145,145,0.13666666666666666
146,146,0.13333333333333333
147,147,0.13666666666666666
148,148,0.14
149,149,0.14333333333333334
150,150,0.15333333333333332
151,151,0.15666666666666668
152,152,0.16
153,153,0.15
154,154,0.15666666666666668
155,155,0.15666666666666668
156,156,0.16
157,157,0.16
158,158,0.16333333333333333
159,159,0.16333333333333333
160,160,0.17333333333333334
161,161,0.16666666666666666
162,162,0.17
163,163,0.17333333333333334
164,164,0.16666666666666666
165,165,0.17333333333333334
166,166,0.16666666666666666
167,167,0.17333333333333334
168,168,0.18
169,169,0.17333333333333334
170,170,0.17666666666666667
171,171,0.17666666666666667
172,172,0.18333333333333332
173,173,0.17
174,174,0.16
175,175,0.15
176,176,0.15333333333333332
177,177,0.15333333333333332
178,178,0.14666666666666667
179,179,0.13666666666666666
180,180,0.14
181,181,0.13333333333333333
182,182,0.12666666666666668
183,183,0.13
184,184,0.13
185,185,0.13666666666666666
186,186,0.14333333333333334
187,187,0.13666666666666666
188,188,0.13666666666666666
189,189,0.14
190,190,0.15
191,191,0.15666666666666668
192,192,0.17666666666666667
193,193,0.19
194,194,0.19
195,195,0.19666666666666666
196,196,0.19666666666666666
197,197,0.21
198,198,0.21
199,199,0.21333333333333335
200,200,0.21333333333333335
201,201,0.22666666666666666
202,202,0.22333333333333333
203,203,0.21666666666666667
204,204,0.22
205,205,0.21333333333333335
206,206,0.22333333333333333
207,207,0.22333333333333333
208,208,0.22666666666666666
209,209,0.22333333333333333
210,210,0.21
211,211,0.22
212,212,0.21
213,213,0.21333333333333335
214,214,0.21
215,215,0.20666666666666667
216,216,0.20666666666666667
217,217,0.20333333333333334
218,218,0.21
219,219,0.20333333333333334
220,220,0.20333333333333334
221,221,0.20333333333333334
222,222,0.19
223,223,0.19333333333333333
224,224,0.19
225,225,0.19
226,226,0.19333333333333333
227,227,0.19
228,228,0.20333333333333334
229,229,0.18
230,230,0.16333333333333333
231,231,0.17
232,232,0.16666666666666666
233,233,0.16666666666666666
234,234,0.16666666666666666
235,235,0.15666666666666668
236,236,0.15666666666666668
237,237,0.16
238,238,0.15666666666666668
239,239,0.16
240,240,0.16333333333333333
241,241,0.16666666666666666
242,242,0.17333333333333334
243,243,0.18
244,244,0.17333333333333334
245,245,0.18333333333333332
246,246,0.19666666666666666
247,247,0.18666666666666668
248,248,0.19333333333333333
249,249,0.19333333333333333
250,250,0.19666666666666666
251,251,0.19666666666666666
252,252,0.19666666666666666
253,253,0.20333333333333334
254,254,0.21
255,255,0.20666666666666667
256,256,0.21
257,257,0.20666666666666667
258,258,0.21666666666666667
259,259,0.21333333333333335
260,260,0.21333333333333335
261,261,0.22
262,262,0.21333333333333335
263,263,0.22
264,264,0.21
265,265,0.19666666666666666
266,266,0.19333333333333333
267,267,0.19666666666666666
268,268,0.19666666666666666
269,269,0.20333333333333334
270,270,0.19333333333333333
271,271,0.20666666666666667
272,272,0.19333333333333333
273,273,0.19666666666666666
274,274,0.2
275,275,0.18666666666666668
276,276,0.18666666666666668
277,277,0.18333333333333332
278,278,0.18
279,279,0.18333333333333332
280,280,0.17666666666666667
281,281,0.16666666666666666
282,282,0.17333333333333334
283,283,0.18333333333333332
284,284,0.18
285,285,0.16666666666666666
286,286,0.17333333333333334
