,t,infection_fraction
0,0,0.20333333333333334
1,1,0.20333333333333334
2,2,0.20333333333333334
3,3,0.2
4,4,0.2
5,5,0.2
6,6,0.20666666666666667
7,7,0.20666666666666667
8,8,0.20666666666666667
9,9,0.20666666666666667
10,10,0.21333333333333335
11,11,0.21
12,12,0.21
13,13,0.21333333333333335
14,14,0.22333333333333333
15,15,0.22666666666666666
16,16,0.22
17,17,0.19666666666666666
18,18,0.12333333333333334
19,19,0.056666666666666664
20,20,0.05
21,21,0.056666666666666664
22,22,0.056666666666666664
23,23,0.07
24,24,0.07
25,25,0.07
26,26,0.07333333333333333
27,27,0.08
28,28,0.09
29,29,0.08666666666666667
30,30,0.09
31,31,0.09
32,32,0.08333333333333333
33,33,0.08
34,34,0.07666666666666666
35,35,0.08666666666666667
36,36,0.09
37,37,0.09
38,38,0.09
39,39,0.09666666666666666
40,40,0.1
41,41,0.09
42,42,0.09666666666666666
43,43,0.09666666666666666
44,44,0.11666666666666667
45,45,0.12666666666666668
46,46,0.12333333333333334
47,47,0.12
48,48,0.12333333333333334
49,49,0.11333333333333333
50,50,0.12666666666666668
51,51,0.14
52,52,0.13666666666666666
53,53,0.15333333333333332
54,54,0.16
55,55,0.16333333333333333
56,56,0.16666666666666666
57,57,0.17666666666666667
58,58,0.17333333333333334
59,59,0.17333333333333334
60,60,0.17666666666666667
61,61,0.17
62,62,0.18333333333333332
63,63,0.16666666666666666
64,64,0.16666666666666666
65,65,0.17
66,66,0.17333333333333334
67,67,0.17666666666666667
68,68,0.16666666666666666
69,69,0.17666666666666667
70,70,0.18
71,71,0.18333333333333332
72,72,0.19666666666666666
73,73,0.19333333333333333
74,74,0.19
75,75,0.18666666666666668
76,76,0.17666666666666667
77,77,0.19333333333333333
78,78,0.19666666666666666
79,79,0.2
80,80,0.19666666666666666
81,81,0.19
82,82,0.2
83,83,0.20666666666666667
84,84,0.21
85,85,0.21
86,86,0.19666666666666666
87,87,0.19666666666666666
88,88,0.19333333333333333
89,89,0.19
90,90,0.18
91,91,0.17666666666666667
92,92,0.18666666666666668
93,93,0.20666666666666667
94,94,0.21333333333333335
95,95,0.20333333333333334
96,96,0.20333333333333334
97,97,0.20666666666666667
98,98,0.21666666666666667
99,99,0.22333333333333333
100,100,0.22666666666666666
101,101,0.22
102,102,0.22
103,103,0.23
104,104,0.24
105,105,0.24666666666666667
106,106,0.24666666666666667
107,107,0.24666666666666667
108,108,0.25
109,109,0.24
110,110,0.24
111,111,0.22666666666666666
112,112,0.23
113,113,0.23
114,114,0.22
115,115,0.22333333333333333
116,116,0.21666666666666667
117,117,0.21
118,118,0.21666666666666667
119,119,0.23333333333333334
120,120,0.24
121,121,0.23666666666666666
122,122,0.22666666666666666
123,123,0.22
124,124,0.21666666666666667
125,125,0.21
126,126,0.21
127,127,0.22666666666666666
128,128,0.22666666666666666
129,129,0.22
130,130,0.23333333333333334
131,131,0.23
132,132,0.22666666666666666
133,133,0.22
134,134,0.23
135,135,0.23333333333333334
136,136,0.23333333333333334
137,137,0.22333333333333333
138,138,0.22333333333333333
139,139,0.22333333333333333
140,140,0.22333333333333333
141,141,0.23333333333333334
142,142,0.24333333333333335
143,143,0.25
144,144,0.24666666666666667
145,145,0.24333333333333335
146,146,0.24333333333333335
147,147,0.24333333333333335
148,148,0.24666666666666667
149,149,0.25666666666666665
150,150,0.26
151,151,0.2833333333333333
152,152,0.2866666666666667
153,153,0.29
154,154,0.2833333333333333
155,155,0.29
156,156,0.29333333333333333
157,157,0.2966666666666667
158,158,0.2966666666666667
159,159,0.2966666666666667
160,160,0.29333333333333333
161,161,0.3
162,162,0.2966666666666667
163,163,0.2966666666666667
164,164,0.30666666666666664
165,165,0.30666666666666664
166,166,0.30333333333333334
167,167,0.30333333333333334
168,168,0.30333333333333334
169,169,0.3
170,170,0.3
171,171,0.28
172,172,0.27
173,173,0.27666666666666667
174,174,0.28
175,175,0.2866666666666667
176,176,0.26666666666666666
177,177,0.28
178,178,0.27
179,179,0.26666666666666666
180,180,0.27666666666666667
181,181,0.26666666666666666
182,182,0.2633333333333333
183,183,0.25333333333333335
184,184,0.26666666666666666
185,185,0.2866666666666667
186,186,0.28
187,187,0.27666666666666667
188,188,0.28
189,189,0.28
190,190,0.29
191,191,0.2866666666666667
192,192,0.26666666666666666
193,193,0.26
194,194,0.27
195,195,0.28
196,196,0.2866666666666667
197,197,0.27666666666666667
198,198,0.27
199,199,0.2733333333333333
200,200,0.28
201,201,0.29
202,202,0.29
203,203,0.3
204,204,0.31
205,205,0.32
206,206,0.32
207,207,0.32
208,208,0.3333333333333333
209,209,0.33666666666666667
210,210,0.35
211,211,0.3566666666666667
212,212,0.35333333333333333
213,213,0.35
214,214,0.35
215,215,0.36666666666666664
216,216,0.37
217,217,0.38333333333333336
218,218,0.36666666666666664
219,219,0.36
220,220,0.3566666666666667
221,221,0.3466666666666667
222,222,0.31666666666666665
223,223,0.31333333333333335
224,224,0.2966666666666667
225,225,0.3
226,226,0.31
227,227,0.29333333333333333
228,228,0.29
229,229,0.2866666666666667
230,230,0.28
231,231,0.2633333333333333
232,232,0.2833333333333333
233,233,0.26666666666666666
234,234,0.24
235,235,0.24
236,236,0.24
237,237,0.25
238,238,0.25
239,239,0.24666666666666667
240,240,0.25333333333333335
241,241,0.2633333333333333
242,242,0.26
243,243,0.27
244,244,0.26666666666666666
245,245,0.24666666666666667
246,246,0.26666666666666666
247,247,0.2733333333333333
248,248,0.28
249,249,0.29333333333333333
250,250,0.29333333333333333
251,251,0.30333333333333334
252,252,0.30666666666666664
253,253,0.32666666666666666
254,254,0.30666666666666664
255,255,0.30666666666666664
256,256,0.3
257,257,0.3
258,258,0.31666666666666665
259,259,0.32666666666666666
260,260,0.3233333333333333
261,261,0.3233333333333333
262,262,0.31333333333333335
263,263,0.31333333333333335
264,264,0.31333333333333335
265,265,0.31666666666666665
266,266,0.32666666666666666
267,267,0.33666666666666667
268,268,0.33
269,269,0.31333333333333335
270,270,0.32
271,271,0.33
272,272,0.32
273,273,0.33
274,274,0.32666666666666666
275,275,0.3233333333333333
276,276,0.32
277,277,0.31
278,278,0.31333333333333335
279,279,0.30666666666666664
280,280,0.30333333333333334
281,281,0.31333333333333335
282,282,0.3333333333333333
283,283,0.3466666666666667
284,284,0.34
285,285,0.32666666666666666
286,286,0.32
287,287,0.30666666666666664
288,288,0.30666666666666664
289,289,0.30666666666666664
290,290,0.30333333333333334
291,291,0.31
