,t,infection_fraction
2071,2071,0.244
2072,2072,0.246
2073,2073,0.248
2074,2074,0.268
2075,2075,0.256
2076,2076,0.256
2077,2077,0.252
2078,2078,0.244
2079,2079,0.24
2080,2080,0.238
2081,2081,0.23
2082,2082,0.236
2083,2083,0.232
2084,2084,0.218
2085,2085,0.226
2086,2086,0.224
2087,2087,0.22
2088,2088,0.218
2089,2089,0.214
2090,2090,0.218
2091,2091,0.222
2092,2092,0.212
2093,2093,0.204
2094,2094,0.206
2095,2095,0.206
2096,2096,0.21
2097,2097,0.208
2098,2098,0.22
2099,2099,0.21
2100,2100,0.216
2101,2101,0.226
2102,2102,0.226
2103,2103,0.228
2104,2104,0.23
2105,2105,0.246
2106,2106,0.238
2107,2107,0.246
2108,2108,0.24
2109,2109,0.228
2110,2110,0.228
2111,2111,0.23
2112,2112,0.234
2113,2113,0.22
2114,2114,0.22
2115,2115,0.228
2116,2116,0.23
2117,2117,0.216
2118,2118,0.218
2119,2119,0.222
2120,2120,0.214
2121,2121,0.22
2122,2122,0.216
2123,2123,0.216
2124,2124,0.214
2125,2125,0.208
2126,2126,0.21
2127,2127,0.226
2128,2128,0.23
2129,2129,0.23
2130,2130,0.218
2131,2131,0.226
2132,2132,0.234
2133,2133,0.228
2134,2134,0.218
2135,2135,0.234
2136,2136,0.23
2137,2137,0.236
2138,2138,0.226
2139,2139,0.22
2140,2140,0.224
2141,2141,0.226
2142,2142,0.226
2143,2143,0.228
2144,2144,0.228
2145,2145,0.21
2146,2146,0.214
2147,2147,0.22
2148,2148,0.22
2149,2149,0.22
2150,2150,0.216
2151,2151,0.22
2152,2152,0.226
2153,2153,0.226
2154,2154,0.226
2155,2155,0.218
2156,2156,0.214
2157,2157,0.222
2158,2158,0.212
2159,2159,0.212
2160,2160,0.22
2161,2161,0.212
2162,2162,0.22
2163,2163,0.21
2164,2164,0.208
2165,2165,0.21
2166,2166,0.202
2167,2167,0.204
2168,2168,0.2
2169,2169,0.204
2170,2170,0.206
2171,2171,0.198
2172,2172,0.204
2173,2173,0.192
2174,2174,0.192
2175,2175,0.184
2176,2176,0.194
2177,2177,0.19
2178,2178,0.19
2179,2179,0.196
2180,2180,0.19
2181,2181,0.204
2182,2182,0.208
2183,2183,0.218
2184,2184,0.208
2185,2185,0.214
2186,2186,0.212
2187,2187,0.212
2188,2188,0.21
2189,2189,0.198
2190,2190,0.208
2191,2191,0.2
2192,2192,0.206
2193,2193,0.21
2194,2194,0.204
2195,2195,0.206
2196,2196,0.206
2197,2197,0.21
2198,2198,0.202
2199,2199,0.198
2200,2200,0.198
2201,2201,0.194
2202,2202,0.206
2203,2203,0.212
2204,2204,0.216
2205,2205,0.216
2206,2206,0.22
2207,2207,0.228
2208,2208,0.23
2209,2209,0.238
2210,2210,0.242
2211,2211,0.238
2212,2212,0.244
2213,2213,0.246
2214,2214,0.24
2215,2215,0.232
2216,2216,0.23
2217,2217,0.228
2218,2218,0.226
2219,2219,0.228
2220,2220,0.232
2221,2221,0.224
2222,2222,0.224
2223,2223,0.22
2224,2224,0.214
2225,2225,0.208
2226,2226,0.204
2227,2227,0.212
2228,2228,0.208
2229,2229,0.21
2230,2230,0.202
2231,2231,0.204
2232,2232,0.198
2233,2233,0.196
2234,2234,0.2
2235,2235,0.202
2236,2236,0.21
2237,2237,0.206
2238,2238,0.196
2239,2239,0.198
2240,2240,0.196
2241,2241,0.178
2242,2242,0.176
2243,2243,0.178
2244,2244,0.184
2245,2245,0.172
2246,2246,0.172
2247,2247,0.178
2248,2248,0.176
2249,2249,0.188
2250,2250,0.196
2251,2251,0.202
2252,2252,0.202
2253,2253,0.198
2254,2254,0.202
2255,2255,0.206
2256,2256,0.214
2257,2257,0.214
2258,2258,0.214
2259,2259,0.226
2260,2260,0.232
2261,2261,0.236
2262,2262,0.232
2263,2263,0.234
2264,2264,0.24
2265,2265,0.246
2266,2266,0.242
2267,2267,0.24
2268,2268,0.248
2269,2269,0.244
2270,2270,0.242
2271,2271,0.238
2272,2272,0.238
2273,2273,0.238
2274,2274,0.248
2275,2275,0.256
2276,2276,0.262
2277,2277,0.264
2278,2278,0.254
2279,2279,0.248
2280,2280,0.246
2281,2281,0.244
2282,2282,0.25
2283,2283,0.232
2284,2284,0.228
2285,2285,0.234
2286,2286,0.244
2287,2287,0.232
2288,2288,0.25
2289,2289,0.25
2290,2290,0.256
2291,2291,0.256
2292,2292,0.246
2293,2293,0.24
2294,2294,0.228
2295,2295,0.23
2296,2296,0.234
2297,2297,0.234
2298,2298,0.228
2299,2299,0.234
2300,2300,0.234
2301,2301,0.232
2302,2302,0.23
2303,2303,0.228
2304,2304,0.23
2305,2305,0.222
2306,2306,0.212
2307,2307,0.202
2308,2308,0.198
2309,2309,0.204
2310,2310,0.19
2311,2311,0.194
2312,2312,0.192
2313,2313,0.206
2314,2314,0.202
2315,2315,0.208
2316,2316,0.214
2317,2317,0.212
2318,2318,0.22
2319,2319,0.23
2320,2320,0.242
2321,2321,0.24
2322,2322,0.238
2323,2323,0.236
2324,2324,0.232
2325,2325,0.234
2326,2326,0.244
2327,2327,0.246
2328,2328,0.244
2329,2329,0.238
2330,2330,0.234
2331,2331,0.228
2332,2332,0.232
2333,2333,0.228
2334,2334,0.228
2335,2335,0.224
2336,2336,0.224
2337,2337,0.218
2338,2338,0.192
2339,2339,0.2
2340,2340,0.192
2341,2341,0.204
2342,2342,0.216
2343,2343,0.228
2344,2344,0.24
2345,2345,0.234
2346,2346,0.236
2347,2347,0.236
2348,2348,0.234
2349,2349,0.24
2350,2350,0.232
2351,2351,0.238
2352,2352,0.24
2353,2353,0.238
2354,2354,0.236
2355,2355,0.24
2356,2356,0.242
2357,2357,0.24
2358,2358,0.24
2359,2359,0.25
2360,2360,0.25
2361,2361,0.246
2362,2362,0.232
2363,2363,0.224
2364,2364,0.24
2365,2365,0.232
2366,2366,0.238
2367,2367,0.242
2368,2368,0.234
2369,2369,0.244
2370,2370,0.248
2371,2371,0.242
2372,2372,0.24
2373,2373,0.232
2374,2374,0.232
2375,2375,0.236
2376,2376,0.232
2377,2377,0.236
2378,2378,0.23
2379,2379,0.212
2380,2380,0.226
2381,2381,0.222
2382,2382,0.222
2383,2383,0.218
2384,2384,0.196
2385,2385,0.21
2386,2386,0.21
2387,2387,0.206
2388,2388,0.196
2389,2389,0.202
2390,2390,0.21
2391,2391,0.202
2392,2392,0.202
2393,2393,0.208
2394,2394,0.21
2395,2395,0.212
2396,2396,0.214
2397,2397,0.222
2398,2398,0.226
2399,2399,0.222
2400,2400,0.23
2401,2401,0.232
2402,2402,0.244
2403,2403,0.248
2404,2404,0.238
2405,2405,0.242
2406,2406,0.242
2407,2407,0.246
2408,2408,0.244
2409,2409,0.25
2410,2410,0.252
2411,2411,0.272
2412,2412,0.272
2413,2413,0.276
2414,2414,0.276
2415,2415,0.27
2416,2416,0.262
2417,2417,0.256
2418,2418,0.254
2419,2419,0.244
2420,2420,0.25
2421,2421,0.246
2422,2422,0.252
2423,2423,0.242
2424,2424,0.244
2425,2425,0.234
2426,2426,0.244
2427,2427,0.242
2428,2428,0.232
2429,2429,0.206
2430,2430,0.204
2431,2431,0.188
2432,2432,0.19
2433,2433,0.192
2434,2434,0.196
2435,2435,0.194
2436,2436,0.188
2437,2437,0.186
2438,2438,0.182
2439,2439,0.188
2440,2440,0.194
2441,2441,0.2
2442,2442,0.196
2443,2443,0.204
2444,2444,0.206
2445,2445,0.204
2446,2446,0.202
2447,2447,0.206
2448,2448,0.206
2449,2449,0.214
2450,2450,0.214
2451,2451,0.224
2452,2452,0.226
2453,2453,0.228
2454,2454,0.218
2455,2455,0.23
2456,2456,0.24
2457,2457,0.232
2458,2458,0.224
2459,2459,0.228
2460,2460,0.226
2461,2461,0.214
2462,2462,0.234
2463,2463,0.236
2464,2464,0.24
2465,2465,0.242
2466,2466,0.23
2467,2467,0.228
2468,2468,0.218
2469,2469,0.212
2470,2470,0.212
2471,2471,0.212
2472,2472,0.214
2473,2473,0.206
2474,2474,0.204
2475,2475,0.206
2476,2476,0.218
2477,2477,0.23
2478,2478,0.23
2479,2479,0.224
2480,2480,0.218
2481,2481,0.22
2482,2482,0.238
2483,2483,0.24
2484,2484,0.238
2485,2485,0.244
2486,2486,0.252
2487,2487,0.246
2488,2488,0.242
2489,2489,0.256
2490,2490,0.258
2491,2491,0.262
2492,2492,0.258
2493,2493,0.25
2494,2494,0.254
2495,2495,0.252
2496,2496,0.238
2497,2497,0.236
2498,2498,0.226
2499,2499,0.222
2500,2500,0.216
2501,2501,0.21
2502,2502,0.2
2503,2503,0.204
2504,2504,0.204
2505,2505,0.206
2506,2506,0.204
2507,2507,0.204
2508,2508,0.212
2509,2509,0.222
2510,2510,0.214
2511,2511,0.216
2512,2512,0.216
2513,2513,0.216
2514,2514,0.22
2515,2515,0.226
2516,2516,0.22
2517,2517,0.226
2518,2518,0.23
2519,2519,0.226
2520,2520,0.232
2521,2521,0.232
2522,2522,0.224
2523,2523,0.224
2524,2524,0.206
2525,2525,0.208
2526,2526,0.202
2527,2527,0.202
2528,2528,0.2
2529,2529,0.194
2530,2530,0.186
2531,2531,0.21
2532,2532,0.204
2533,2533,0.194
2534,2534,0.204
2535,2535,0.204
2536,2536,0.212
2537,2537,0.218
2538,2538,0.218
2539,2539,0.216
2540,2540,0.222
2541,2541,0.236
2542,2542,0.248
2543,2543,0.25
2544,2544,0.248
2545,2545,0.238
2546,2546,0.236
2547,2547,0.23
2548,2548,0.222
2549,2549,0.214
2550,2550,0.224
2551,2551,0.226
2552,2552,0.224
2553,2553,0.232
2554,2554,0.222
2555,2555,0.22
2556,2556,0.218
2557,2557,0.226
2558,2558,0.228
2559,2559,0.224
2560,2560,0.22
2561,2561,0.208
2562,2562,0.216
2563,2563,0.228
2564,2564,0.232
2565,2565,0.23
2566,2566,0.232
2567,2567,0.224
2568,2568,0.22
2569,2569,0.216
2570,2570,0.202
2571,2571,0.192
2572,2572,0.202
2573,2573,0.2
2574,2574,0.19
2575,2575,0.192
2576,2576,0.19
2577,2577,0.192
2578,2578,0.198
2579,2579,0.198
2580,2580,0.206
2581,2581,0.2
2582,2582,0.204
2583,2583,0.2
2584,2584,0.204
2585,2585,0.216
2586,2586,0.22
2587,2587,0.222
2588,2588,0.216
2589,2589,0.234
2590,2590,0.234
2591,2591,0.234
2592,2592,0.224
2593,2593,0.234
2594,2594,0.234
2595,2595,0.236
2596,2596,0.236
2597,2597,0.226
2598,2598,0.232
2599,2599,0.236
2600,2600,0.24
2601,2601,0.24
2602,2602,0.252
2603,2603,0.248
2604,2604,0.25
2605,2605,0.246
2606,2606,0.244
2607,2607,0.25
2608,2608,0.252
2609,2609,0.25
2610,2610,0.252
2611,2611,0.266
2612,2612,0.27
2613,2613,0.256
2614,2614,0.258
2615,2615,0.252
2616,2616,0.26
2617,2617,0.248
2618,2618,0.248
2619,2619,0.254
2620,2620,0.248
2621,2621,0.244
2622,2622,0.238
2623,2623,0.246
2624,2624,0.252
2625,2625,0.25
2626,2626,0.244
2627,2627,0.25
2628,2628,0.238
2629,2629,0.236
2630,2630,0.222
2631,2631,0.218
2632,2632,0.222
2633,2633,0.22
2634,2634,0.226
2635,2635,0.23
2636,2636,0.226
2637,2637,0.22
2638,2638,0.218
2639,2639,0.224
2640,2640,0.226
2641,2641,0.226
2642,2642,0.22
2643,2643,0.21
2644,2644,0.208
2645,2645,0.23
2646,2646,0.23
2647,2647,0.22
2648,2648,0.236
2649,2649,0.232
2650,2650,0.242
2651,2651,0.246
2652,2652,0.242
2653,2653,0.24
2654,2654,0.244
2655,2655,0.258
2656,2656,0.26
2657,2657,0.254
2658,2658,0.248
2659,2659,0.244
2660,2660,0.238
2661,2661,0.242
2662,2662,0.252
2663,2663,0.25
2664,2664,0.246
2665,2665,0.236
2666,2666,0.228
2667,2667,0.222
2668,2668,0.226
2669,2669,0.226
2670,2670,0.23
2671,2671,0.236
2672,2672,0.24
2673,2673,0.236
2674,2674,0.23
2675,2675,0.222
2676,2676,0.234
2677,2677,0.234
2678,2678,0.234
2679,2679,0.242
2680,2680,0.252
2681,2681,0.252
2682,2682,0.238
2683,2683,0.244
2684,2684,0.252
2685,2685,0.25
2686,2686,0.254
2687,2687,0.246
2688,2688,0.242
2689,2689,0.238
2690,2690,0.222
2691,2691,0.232
2692,2692,0.238
2693,2693,0.232
2694,2694,0.232
2695,2695,0.226
2696,2696,0.218
2697,2697,0.224
2698,2698,0.216
2699,2699,0.212
2700,2700,0.218
2701,2701,0.216
2702,2702,0.212
2703,2703,0.21
2704,2704,0.2
2705,2705,0.216
2706,2706,0.214
2707,2707,0.216
2708,2708,0.208
2709,2709,0.202
2710,2710,0.198
2711,2711,0.206
2712,2712,0.218
2713,2713,0.216
2714,2714,0.216
2715,2715,0.218
2716,2716,0.224
2717,2717,0.218
2718,2718,0.214
2719,2719,0.214
2720,2720,0.216
2721,2721,0.216
2722,2722,0.212
2723,2723,0.218
2724,2724,0.21
2725,2725,0.222
2726,2726,0.228
2727,2727,0.236
2728,2728,0.234
2729,2729,0.23
2730,2730,0.23
2731,2731,0.224
2732,2732,0.23
2733,2733,0.234
2734,2734,0.242
2735,2735,0.244
2736,2736,0.25
2737,2737,0.248
2738,2738,0.24
2739,2739,0.232
2740,2740,0.236
2741,2741,0.236
2742,2742,0.23
2743,2743,0.236
2744,2744,0.226
2745,2745,0.222
2746,2746,0.222
2747,2747,0.208
2748,2748,0.212
2749,2749,0.222
2750,2750,0.226
2751,2751,0.22
2752,2752,0.216
2753,2753,0.222
2754,2754,0.222
2755,2755,0.212
2756,2756,0.212
2757,2757,0.218
2758,2758,0.222
2759,2759,0.218
2760,2760,0.24
2761,2761,0.248
2762,2762,0.25
2763,2763,0.252
2764,2764,0.244
2765,2765,0.248
2766,2766,0.24
2767,2767,0.23
2768,2768,0.224
2769,2769,0.226
2770,2770,0.23
2771,2771,0.23
2772,2772,0.238
2773,2773,0.234
2774,2774,0.232
2775,2775,0.228
2776,2776,0.22
2777,2777,0.218
2778,2778,0.212
2779,2779,0.212
2780,2780,0.204
2781,2781,0.212
2782,2782,0.222
2783,2783,0.228
2784,2784,0.228
2785,2785,0.222
2786,2786,0.236
2787,2787,0.242
2788,2788,0.24
2789,2789,0.238
2790,2790,0.244
2791,2791,0.248
2792,2792,0.238
2793,2793,0.248
2794,2794,0.248
2795,2795,0.248
2796,2796,0.254
2797,2797,0.248
2798,2798,0.258
2799,2799,0.252
2800,2800,0.24
2801,2801,0.234
2802,2802,0.23
2803,2803,0.226
2804,2804,0.216
2805,2805,0.216
2806,2806,0.218
2807,2807,0.212
2808,2808,0.208
2809,2809,0.214
2810,2810,0.212
2811,2811,0.222
2812,2812,0.214
2813,2813,0.206
2814,2814,0.216
2815,2815,0.222
2816,2816,0.212
2817,2817,0.21
2818,2818,0.206
2819,2819,0.204
2820,2820,0.204
2821,2821,0.208
2822,2822,0.214
2823,2823,0.214
2824,2824,0.214
2825,2825,0.22
2826,2826,0.23
2827,2827,0.228
2828,2828,0.216
2829,2829,0.218
2830,2830,0.226
2831,2831,0.232
2832,2832,0.234
2833,2833,0.224
2834,2834,0.222
2835,2835,0.224
2836,2836,0.226
2837,2837,0.228
2838,2838,0.238
2839,2839,0.232
2840,2840,0.23
2841,2841,0.234
2842,2842,0.232
2843,2843,0.226
2844,2844,0.226
2845,2845,0.214
2846,2846,0.224
2847,2847,0.222
2848,2848,0.208
2849,2849,0.198
2850,2850,0.204
2851,2851,0.214
2852,2852,0.224
2853,2853,0.21
2854,2854,0.21
2855,2855,0.208
2856,2856,0.198
2857,2857,0.196
2858,2858,0.204
2859,2859,0.214
2860,2860,0.204
2861,2861,0.214
2862,2862,0.22
2863,2863,0.234
2864,2864,0.226
2865,2865,0.23
2866,2866,0.234
2867,2867,0.234
2868,2868,0.226
2869,2869,0.224
2870,2870,0.22
2871,2871,0.22
2872,2872,0.212
2873,2873,0.214
2874,2874,0.22
2875,2875,0.218
2876,2876,0.218
2877,2877,0.216
2878,2878,0.218
2879,2879,0.21
2880,2880,0.208
2881,2881,0.198
2882,2882,0.194
2883,2883,0.2
2884,2884,0.206
2885,2885,0.206
2886,2886,0.204
2887,2887,0.204
2888,2888,0.204
2889,2889,0.198
2890,2890,0.2
2891,2891,0.192
2892,2892,0.196
2893,2893,0.196
2894,2894,0.196
2895,2895,0.202
2896,2896,0.194
2897,2897,0.208
2898,2898,0.204
2899,2899,0.208
2900,2900,0.206
2901,2901,0.206
2902,2902,0.204
2903,2903,0.2
2904,2904,0.208
2905,2905,0.212
2906,2906,0.22
2907,2907,0.22
2908,2908,0.224
2909,2909,0.224
2910,2910,0.232
2911,2911,0.224
2912,2912,0.222
2913,2913,0.23
2914,2914,0.214
2915,2915,0.22
2916,2916,0.222
2917,2917,0.23
2918,2918,0.23
2919,2919,0.232
2920,2920,0.23
2921,2921,0.226
2922,2922,0.228
2923,2923,0.224
2924,2924,0.226
2925,2925,0.232
2926,2926,0.236
2927,2927,0.224
2928,2928,0.218
2929,2929,0.218
2930,2930,0.218
2931,2931,0.218
2932,2932,0.22
2933,2933,0.218
2934,2934,0.212
2935,2935,0.208
2936,2936,0.206
2937,2937,0.208
2938,2938,0.21
2939,2939,0.204
2940,2940,0.21
2941,2941,0.208
2942,2942,0.202
2943,2943,0.21
2944,2944,0.222
2945,2945,0.226
2946,2946,0.222
2947,2947,0.22
2948,2948,0.216
2949,2949,0.216
2950,2950,0.218
2951,2951,0.226
2952,2952,0.228
2953,2953,0.224
2954,2954,0.22
2955,2955,0.222
2956,2956,0.226
2957,2957,0.222
2958,2958,0.222
2959,2959,0.22
2960,2960,0.21
2961,2961,0.208
2962,2962,0.212
2963,2963,0.218
2964,2964,0.216
2965,2965,0.218
2966,2966,0.21
2967,2967,0.212
2968,2968,0.216
2969,2969,0.208
2970,2970,0.208
2971,2971,0.216
2972,2972,0.214
2973,2973,0.22
2974,2974,0.214
2975,2975,0.204
2976,2976,0.202
2977,2977,0.204
2978,2978,0.206
2979,2979,0.204
2980,2980,0.212
2981,2981,0.202
2982,2982,0.2
2983,2983,0.2
2984,2984,0.204
2985,2985,0.214
2986,2986,0.21
2987,2987,0.208
2988,2988,0.218
2989,2989,0.206
2990,2990,0.208
2991,2991,0.212
2992,2992,0.202
2993,2993,0.202
2994,2994,0.21
2995,2995,0.212
2996,2996,0.216
2997,2997,0.212
2998,2998,0.206
2999,2999,0.21
